Datetime,Adj Close,Close,High,Low,Open,Volume
2026-06-05 09:30:00-04:00,118.8550033569336,118.8550033569336,118.9800033569336,118.12000274658203,118.27999877929688,887631
2026-06-05 09:31:00-04:00,118.63999938964844,118.63999938964844,119.06999969482422,118.5999984741211,118.8550033569336,177369
2026-06-05 09:32:00-04:00,119.1449966430664,119.1449966430664,119.19999694824219,118.63500213623047,118.63500213623047,85464
2026-06-05 09:33:00-04:00,119.12999725341797,119.12999725341797,119.2699966430664,118.86000061035156,119.13500213623047,85744
2026-06-05 09:34:00-04:00,119.11000061035156,119.11000061035156,119.26000213623047,118.8550033569336,119.12999725341797,101665
2026-06-05 09:35:00-04:00,119.19000244140625,119.19000244140625,119.38999938964844,119.09500122070312,119.12999725341797,143184
2026-06-05 09:36:00-04:00,119.37000274658203,119.37000274658203,119.4312973022461,119.16000366210938,119.19999694824219,115144
2026-06-05 09:37:00-04:00,119.36000061035156,119.36000061035156,119.5,119.33999633789062,119.41000366210938,63574
2026-06-05 09:38:00-04:00,119.48999786376953,119.48999786376953,119.51000213623047,119.31999969482422,119.3499984741211,85893
2026-06-05 09:39:00-04:00,119.43000030517578,119.43000030517578,119.58999633789062,119.27999877929688,119.45999908447266,82346
2026-06-05 09:40:00-04:00,119.58000183105469,119.58000183105469,119.62999725341797,119.4000015258789,119.40029907226562,89790
2026-06-05 09:41:00-04:00,119.68000030517578,119.68000030517578,119.70500183105469,119.5999984741211,119.62000274658203,138276
2026-06-05 09:42:00-04:00,119.54499816894531,119.54499816894531,119.69999694824219,119.4540023803711,119.68070220947266,81736
2026-06-05 09:43:00-04:00,119.5999984741211,119.5999984741211,119.68000030517578,119.5199966430664,119.54499816894531,140647
2026-06-05 09:44:00-04:00,119.62000274658203,119.62000274658203,119.6500015258789,119.51010131835938,119.625,82418
2026-06-05 09:45:00-04:00,119.55999755859375,119.55999755859375,119.63999938964844,119.52999877929688,119.5999984741211,65763
2026-06-05 09:46:00-04:00,119.58999633789062,119.58999633789062,119.68499755859375,119.5199966430664,119.52999877929688,93401
